Time,controller_network_latency.mean {controllerid: 2828},controller_network_latency.mean {controllerid: 2830},controller_network_latency.mean {controllerid: 2831},controller_network_latency.mean {controllerid: 2832},controller_network_latency.mean {controllerid: 2833},controller_network_latency.mean {controllerid: 2834},controller_network_latency.mean {controllerid: 2835},controller_network_latency.mean {controllerid: 2836},controller_network_latency.mean {controllerid: 2837},controller_network_latency.mean {controllerid: 2838},controller_network_latency.mean {controllerid: 2839},controller_network_latency.mean {controllerid: 2840},controller_network_latency.mean {controllerid: 2841},controller_network_latency.mean {controllerid: 2842},controller_network_latency.mean {controllerid: 2843},controller_network_latency.mean {controllerid: 2844},controller_network_latency.mean {controllerid: 2845},controller_network_latency.mean {controllerid: 2846},controller_network_latency.mean {controllerid: 2847},controller_network_latency.mean {controllerid: 2848},controller_network_latency.mean {controllerid: 2849},controller_network_latency.mean {controllerid: 2850},controller_network_latency.mean {controllerid: 2851},controller_network_latency.mean {controllerid: 2852},controller_network_latency.mean {controllerid: 2853},controller_network_latency.mean {controllerid: 2854},controller_network_latency.mean {controllerid: 2855},controller_network_latency.mean {controllerid: 2856},controller_network_latency.mean {controllerid: 2857},controller_network_latency.mean {controllerid: 2858},controller_network_latency.mean {controllerid: 2859},controller_network_latency.mean {controllerid: 2860},controller_network_latency.mean {controllerid: 2861},controller_network_latency.mean {controllerid: 4416},controller_network_latency.mean {controllerid: 8083},controller_network_latency.mean {controllerid: 8084}
1633831320000,60.047,4.324,15.546,34.274,5.072,45.588,,6.996,,6.78,5.813,6.82,17.823,7.485,6.716,7.151,,6.756,7.463,5.246,,6.311,16.485,5.199,,6.858,5.321,6.125,6.796,8.628,,5.73,26.772,5.256,,4.19
1633831380000,41.523,,46.943,,24.915,5.596,7.872,,7.379,6.657,,16.962,6.598,,,,7.433,7.261,7.228,5.848,19.657,,7.466,6.451,,6.674,4.81,5.83,15.997,7.565,8.01,,19.576,4.233,4.503,6.758
1633831440000,5.548,4.123,5.795,18.051,8.731,7.704,6.511,8.547,6.345,,7.499,,5.753,6.057,7.779,7.485,8.068,,,6.295,6.719,7.297,6.387,6.382,,5.998,6.882,6.403,6.055,,17.46,5.459,5.746,5.094,5.341,4.55
1633831500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633831560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633831620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633831680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633831740000,,,,,7.219,,,,,,,,7.167,,,,,,,,6.534,,,5.4,,,,,,,,,,,,
1633831800000,,,,7.105,,,,6.677,,,6.965,5.948,17.048,,,,8.056,,12.238,,6.828,6.449,17.222,,,,,,,7.705,6.998,5.806,,,5.283,5.478
1633831860000,,,7.978,7.554,7.011,,6.004,17.492,8.158,7.507,5.683,9.38,,6.892,5.755,6.543,8.159,6.339,10.185,,7.29,7.45,,5.726,,,5.905,7.2,,17.243,6.891,6.694,,5.825,5.421,6.538
1633831920000,7.118,3.221,23.597,6.922,8.268,5.814,,6.191,,6.848,7.255,,6.515,6.72,6.693,6.672,,7.187,35.119,7.186,,6.721,6.882,5.237,,9.398,6.177,7.666,7.365,7.478,,,6.06,5.679,6.613,
1633831980000,7.488,4.825,5.852,,7.269,6.868,18.894,,6.817,16.872,,5.312,7.517,,,,6.908,,9.634,17.562,7.2,,17.891,6.641,,7.33,18.412,7.129,17.696,,5.239,8.128,6.991,,,5.094
1633832040000,6.834,,7.186,6.718,6.737,,20.226,9.032,8.719,,6.839,8.462,6.607,17.319,7.297,7.074,6.483,8.308,,7.005,7.236,6.632,16.685,7.418,,7.546,,6.773,6.434,6.594,8.649,6.98,,5.25,5.849,4.229
1633832100000,,4.833,,8.075,,6.87,8.768,7.588,6.571,6.981,8.001,7.365,16.374,7.351,20.077,7.123,7.803,7.497,10.001,,7.461,18.804,7.502,,,,8.238,,,7.442,6.496,8.591,7.016,5.006,5.754,5.263
1633832160000,6.839,5.635,7.205,6.636,7.302,6.044,,7.166,,6.601,6.759,,,5.827,6.142,6.007,8.348,6.158,19.655,6.947,8.121,6.456,,6.515,,7.159,6.706,6.631,6.431,7.287,6.012,6.311,8.226,5.059,4.867,6.156
1633832220000,6.551,4.857,17.676,7.15,7.036,6.653,16.147,10.977,28.965,6.996,6.532,7.079,6.278,5.695,16.789,17.895,,7.643,9.621,8.308,,19.963,7.181,5.503,,6.879,6.211,6.154,7.032,7.902,,,6.438,5.37,6.523,5.46
1633832280000,8.027,6.212,7.628,,7.394,7.444,9.574,,7.729,6.942,,6.033,7.028,7.829,,,7.494,,7.751,6.119,6.703,,8.409,6.606,,6.006,9.376,6.271,7.397,,6.211,7.824,7.327,,4.939,
1633832340000,,5.973,6.717,6.789,17.104,,8.051,7.298,7.439,,7.374,6.265,8.056,,6.242,9.04,8.415,6.125,,6.994,5.985,7.432,6.265,7.179,,17.913,,7.628,7.1,7.282,5.719,17.046,,4.575,,4.491
1633832400000,5.728,,8.06,7.233,,16.772,5.944,7.341,6.057,8.303,6.537,6.559,9.26,7.389,7.748,16.491,6.699,6.324,9.874,,6.791,19.703,7.383,,,,5.993,,,6.631,9.006,6.426,6.418,5.768,4.353,5.895
1633832460000,8,6.251,,7.246,8.12,7.413,,7.169,,12.476,5.528,,,17.033,7.372,17.655,13.138,6.424,7.131,8.426,7.085,17.828,,8.157,,5.813,8.958,9.906,17.716,6.766,17.708,21.12,8.012,5.392,6.714,5.704
1633832520000,7.41,4.324,5.934,,5.328,7.084,4.532,17.681,5.504,12.634,7.755,5.417,7.828,7.417,7.038,7.506,,7.71,8.044,6.081,,7.615,5.25,7.66,,17.69,7.596,7.469,6.362,7.121,,,7.402,5.293,4.495,5.162
1633832580000,7.177,6.319,18.823,6.44,19.433,19.041,6.553,,8.308,10.544,,9.117,8.332,8.353,,,6.38,,18.359,7.131,7.371,,17.811,6.633,,17.021,10.967,8.147,8.247,,8.489,7.596,6.187,4.644,4.914,6.197
1633832640000,,3.496,9.324,6.792,6.786,,5.854,8.224,7.872,,7.259,8.646,17.424,,8.589,7.124,6.366,7.951,,6.152,6.702,7.687,7.054,17.65,,16.829,,8.84,7.927,6.676,17.139,5.915,,,,
1633832700000,6.249,4.661,6.997,8.079,,7.285,8.098,8.005,7.323,6.249,7.918,,,7.916,17.892,6.962,7.336,7.107,8.3,,7.755,7.636,8.143,,,,7.412,,,18.481,7.581,5.844,6.381,5.127,3.86,4.48
1633832760000,17.994,,,6.645,7.85,7.234,,19.411,,9.637,8.368,7.228,6.38,8.892,6.072,5.804,7.655,6.563,7.391,7.048,7.169,5.535,,7.783,,17.711,17.974,7.1,7.303,7.802,,8.674,18.161,5.313,4.367,6.003
1633832820000,7.354,5.106,5.938,,11.005,5.924,7.926,7.638,7.061,8.529,7.304,7.972,6.653,6.422,18.142,5.84,,6.285,7.156,6.411,,19.177,10.059,17.904,,8.54,6.919,7.921,7.616,10.789,6.863,,6.534,5.179,4.934,6.223
1633832880000,16.901,5.453,6.699,8.506,18.247,6.277,17.572,,6.21,9.491,,7.989,7.97,9.053,,,7.729,,8.156,6.403,5.777,,8.913,6.761,,20.882,7.532,6.689,6.468,,6.488,8.752,8.107,5.631,6.495,6.304
1633832940000,,5.008,6.557,6.196,,,19.813,6.187,16.749,,8.021,,18.426,,7.831,5.949,9.797,6.63,,7.787,19.909,6.816,9.049,6.195,,7.458,,6.975,7.521,8.586,8.023,6.914,,5.318,5.848,
1633833000000,8.304,4.78,10.08,5.494,8.118,4.924,7.014,8.103,6.414,5.869,5.723,5.977,,5.243,8.224,7.977,7.217,5.707,8.34,,7.321,8.922,,,,,6.261,,,7.722,6.08,7.509,5.558,,,5.497
1633833060000,17.973,,,5.125,9.349,6.979,,18.558,,11.372,6.861,6.737,6.51,8.157,6.732,8.882,8.336,17.695,10.107,6.211,6.856,7.242,8.605,8.328,,5.196,8.36,6.057,4.935,7.247,,6.908,6.959,4.497,3.486,6.152
1633833120000,4.883,6.086,6.544,,5.83,6.846,6.314,,6.379,7.808,,5.409,18.039,7.829,17.507,6.679,,6.847,6.973,8.283,,6.541,7.936,19.004,,7.977,5.668,5.697,7.219,18.662,8.181,,5.44,5.086,5.271,5.619
1633833180000,7.781,6.254,5.637,7.442,7.036,7.869,8.106,5.246,6.257,8.96,6.416,8.823,8.373,8.894,,,9.267,,8.826,8.257,17.98,,7.871,8.879,,19.36,7.17,7.733,8.095,,6.411,7.003,18.831,4.693,4.609,6.519
1633833240000,,4.8,6.802,7.957,,,7.3,7.814,8.23,,7.21,,7.466,,5.021,7.827,7.138,5.461,,18.114,7.544,7.423,8.971,,,7.623,,6.772,7.213,5.646,7.058,7.306,,5.873,5.771,5.57
1633833300000,6.197,4.886,8.357,7.061,6.691,6.842,6.344,8.035,7.226,19.247,7.2,7.936,,8.784,6.869,7.338,6.314,5.962,22.632,,5.732,17.743,,7.807,,,6.778,,,6.958,8.101,5.843,17.95,5.247,5.462,
1633833360000,6.503,5.197,,6.531,6.264,18.138,,7.059,,20.225,8.316,17.075,7.733,7.731,6.82,5.613,8.218,6.486,7.275,7.216,6.751,6.846,7.585,6.474,,17.953,6.196,7.664,19.3,18.684,,11.01,6.239,,,5.519
1633833420000,7.867,,5.82,,17.644,8.835,6.468,,6.546,9.433,,6.808,18.161,6.638,8.117,5.749,,17.85,10.349,6.965,,8.024,9.346,9.085,,8.222,7.63,9.662,7.536,6.009,7.77,,7.766,4.236,5,4.671
1633833480000,,5.389,19.241,8.043,17.022,8.69,8.2,6.562,7.661,,9.769,,8.353,18.384,,,7.805,,7.821,7.446,7.773,,8.494,7.974,,7.352,8.415,7.034,6.04,,7.114,6.088,7.663,6.541,5.298,5.66
1633833540000,7.178,6.474,18.56,8.424,,,9.432,6.945,7.946,10.76,7.667,9.348,,,7.249,7.61,6.932,7.116,,7.837,9.141,6.266,7.473,,,8.283,,8.426,7.266,19.232,8.754,8.153,,6.283,6.21,4.934
1633833600000,20.786,4.484,5.578,8.073,6.476,6.869,8.554,20.675,7.861,9.016,7.743,8.326,9.165,8.149,8.426,8.285,7.315,7.368,8.836,,7.05,8.226,,20.319,,,6.955,,,18.871,7.357,7.519,6.774,6.458,6.069,5.719
1633833660000,6.861,5.45,,6.501,7.182,7.497,,7.723,,20.989,6.515,6.24,5.932,6.475,6.246,6.027,,18.245,8.252,5.807,6.339,7.01,7.969,6.112,,18.064,7.407,7.879,5.468,29.522,,6.457,6.053,,,
1633833720000,7.29,6.106,6.482,,18.15,8.182,7.27,,9.108,11.029,,7.471,8.633,8.371,23.435,9.298,6.66,6.485,8.297,7.318,,7.362,7.533,18.612,,8.12,7.14,9.398,5.822,8.651,6.532,,28.583,5.165,4.14,6.334
1633833780000,,,7.794,7.067,33.308,,6.848,6.083,8.104,,7.291,,30.631,7.632,,,7.154,,,8.085,7.214,,9.157,8.067,,5.939,13.345,8.521,7.025,,6.748,8.467,,5.418,6.427,6.126
1633833840000,7.974,5.515,18.211,7.302,,6.978,8.75,7.218,7.789,8.081,9.906,6.003,,,5.98,7.389,6.264,9.731,10.223,8.492,7.456,7.324,7.729,,,7.59,,5.702,7.49,8.247,11.638,6.61,14.396,4.529,6.315,5.251
1633833900000,6.207,5.505,7.234,7.625,18.844,19.172,7.677,7.387,16.979,6.987,5.598,7.22,7.336,8.355,7.102,6.964,6.223,7.247,8.403,,6.471,6.802,,8.484,,,7.793,,,7.289,5.98,7.801,6.694,4.666,5.385,5.892
1633833960000,12.226,7.661,,60.239,11.811,16.573,,13.508,,13.906,26.986,50.523,40.236,15.735,11.975,30.279,,14.47,25.182,8.354,,29.488,10.987,11.24,,10.229,22.702,8.911,8.897,59.26,,,29.88,14.147,41.752,
1633834020000,,9.45,17.01,,22.656,6.649,33.751,,25.623,13.598,,,16.61,19.52,,,8.958,,31.172,24.275,12.944,12.408,25.031,13.384,,20.007,21.634,7.132,10.087,,9.411,17.687,11.366,,,12.191
1633834080000,28.931,11.891,15.547,14.713,,,19.257,9.483,14.036,,12.66,11.381,,22.299,12.264,24.118,15.751,14.093,,12.221,15.252,,7.805,,,15.192,,13.241,15.56,22.729,10.69,11.799,,14.717,14.445,7.731
1633834140000,15.613,,11.656,12.089,21.385,13.338,31.253,12.679,8.389,12.701,9.566,12.748,16.155,,14.967,12.442,10.713,14.256,12.672,,16.675,11.057,25.603,18.248,,17.556,27.272,10.218,12.948,10.864,26.499,7.088,27.357,5.136,13.01,14.669
1633834200000,13.36,5.454,6.902,7.499,17.193,14.379,,19.18,15.784,18.954,10.219,21.331,12.087,22.691,21.428,7.987,9.672,12.514,17.647,14.668,,10.474,,11.192,,,10.696,,,12.032,14.512,9.234,24.013,11.783,5.893,7.235
1633834260000,7.39,12.712,,7.023,8.211,7.407,19.255,,,10.105,6.758,,15.909,10.232,7.22,20.466,,17.03,12.856,19.289,9.523,6.363,9.9,23.896,,14.664,10.443,14.47,10.76,19.962,,,8.497,5.663,6.156,6.205
1633834320000,,5.012,13.75,,22.942,,7.026,24.79,7.554,18.667,,6.969,7.629,18.814,,,7.522,,20.116,8.341,8.359,,8.683,9.164,,8.18,9.522,8.915,7.001,,8.79,7.852,,,5.972,
1633834380000,6.668,5.521,7.146,7.26,,7.237,8.169,6.969,7.577,,8.39,6.905,,10.226,6.718,6.831,7.544,8.114,,7.495,8.618,7.756,8.473,,,8.916,,7.908,8.11,7.889,7.896,6.959,6.973,6.207,,6.165
1633834440000,7.557,,6.963,7.623,9.411,18.397,,18.255,6.242,10.263,7.841,6.477,8.377,,6.871,8.135,7.242,7.293,8.375,,7.935,7.713,,7.404,,7.645,7.911,,6.488,8.696,6.927,7.58,8.245,6.71,6.879,5.349
1633834500000,7.801,5.284,8.075,6.851,8.628,9.515,6.361,8.934,,8.583,7.715,,6.82,8.912,7.746,6.556,7.944,7.432,8.03,8.751,,7.252,20.228,7.292,,,7.588,8.248,,8.893,7.419,19.767,17.897,5.634,5.391,5.418
1633834560000,7.361,5.419,,,6.817,5.725,6.211,,8.245,19.412,17.559,9.584,7.424,7.383,8.059,7.01,,7.217,8.216,6.684,17.696,6.777,8.189,6.935,,6.338,6.57,6.398,7.842,7.438,,,6.639,5.895,4.852,5.552
1633834620000,,4.672,7.094,7.826,,,8.249,8.817,6.692,10.054,,17.945,6.944,6.402,,,6.245,,8.492,8.257,17.351,,20.944,8.274,,8.743,7.902,8.557,8.547,,8.07,7.022,,6.212,5.607,
1633834680000,6.764,4.289,6.893,7.951,7.471,6.714,7.392,8.828,6.304,,17.898,7.221,,7.267,6.419,6.155,6.773,8.86,,7.972,8.156,7.88,8.665,,,7.304,,7.845,6.912,7.938,8.126,6.573,6.275,,,5.35
1633834740000,7.159,6.316,7.115,8.071,6.226,7.581,,6.352,6.588,7.117,18.759,,7.782,7.266,6.371,7.954,7.533,7.037,7.433,,7.784,18.743,,8.715,,7.465,8.625,8.618,6.801,6.72,8.008,8.093,7.264,4.845,5.641,5.39
1633834800000,7.042,,8.028,6.969,7.532,7.177,7.398,6.514,,8.747,6.61,18.514,8.922,,7.398,6.536,7.089,6.538,7.322,8.107,,7.306,7.945,6.928,,,5.815,,,7.715,7.534,20.717,7.626,6.051,4.935,5.025
1633834860000,8.381,5.71,7.108,,8.042,6.834,7.623,,8.173,7.294,18.777,7.876,8.357,7.605,6.565,8.279,,,14.025,8.414,8.663,7.265,7.641,6.65,,8.61,7.245,7.965,7.611,7.857,,,6.165,5.115,6.408,5.207
1633834920000,,4.668,,8.05,,,8.078,7.154,8.413,,,6.963,6.234,8.819,,,7.883,17.292,8.786,7.872,8.403,,8.431,6.89,,6.359,6.862,7.27,7.434,,6.908,7.29,,5.709,6.307,6.066
1633834980000,7.275,4.5,8.379,5.332,8.358,7.016,8.091,7.085,9.102,5.509,17.459,,,7.285,7.401,6.124,7.943,6.107,,7.158,19.364,19.857,6.794,,,5.983,,7.041,7.273,6.888,6.387,6.646,6.863,5.71,5.285,
1633835040000,8.281,4.953,18.618,6.073,19.124,7.299,,6.381,6.954,8.234,19.456,7.095,8.121,8.393,7.982,7.458,7.842,7.097,13.198,,17.371,7.404,,6.653,,7.744,6.87,,8.331,20.166,6.846,7.68,10.303,,,5.186
1633835100000,,5.853,,,,,,,,,,,,,,,,,,,,,,,,,,9.784,,,,,,,,
1633835160000,,,,,,7.74,6.609,,,,,,,,,,,,,,,,,,,,,7.083,,,,,7.838,,,
1633835220000,7.304,5.497,,,,,6.355,,,,,,7.788,,,,,,7.214,7.659,8.207,,,6.669,,7.589,6.338,7.054,6.677,,,,,5.561,,5.497
1633835280000,12.274,5.972,6.571,6.284,8.784,7.939,8.104,7.761,19.619,,7.098,,,8.727,,,7.597,,,7.326,18.922,,7.958,,,6.799,,8.34,7.376,6.657,6.892,8.625,6.009,6.663,5.233,6.191
1633835340000,7.44,5.955,11.413,7.586,6.851,9.726,,7.809,9.025,6.638,19.477,9.884,7.777,21.03,7.41,7.511,7.357,19.757,21.316,,6.882,6.92,,8.01,,8.431,8.719,,,18.867,7.058,7.866,8.983,,4.327,
1633835400000,7.126,5.224,8.607,8.642,8.954,7.845,7.486,,,6.998,8.074,7.146,7.631,,7.936,7.023,7.752,8.565,8.824,6.754,,6.966,8.139,19.509,,,7.455,8.573,6.595,7.534,6.597,,7.598,6.612,,4.515
1633835460000,,,9.307,,,7.464,7.05,7.896,7.136,10.027,8.292,17.896,6.04,9.992,18.975,18.314,,,8.426,7.392,6.406,8.144,18.615,6.95,,9.856,6.448,6.817,17.559,7.348,,20.032,8.239,6.207,6.408,6.279
1633835520000,7.893,5.957,,10.117,7.67,,5.896,7.716,9.168,,,,6.602,8.535,,,7.993,7.725,7.199,7.632,7.786,,18.392,8.127,,9.468,7.039,9.292,6.633,,7.461,7.112,,6.538,6.662,5.891
1633835580000,7.147,5.633,7.141,7.241,7.582,8.526,8.596,7.434,8.177,7.986,6.949,17.684,,7.935,6.795,7.6,7.377,7.469,,7.031,19.93,17.854,18.75,,,7.858,,7.131,7.916,6.654,8.034,7.351,6.546,6.457,5.469,4.711
1633835640000,8.286,6.372,17.265,20.029,8.906,10.614,,26.955,8.662,9.707,17.445,7.282,18.868,8.717,20.111,7.127,9.502,7.65,19.159,,7.146,6.702,,7.612,,7.736,6.664,,,8.108,6.863,9.407,28.016,6.421,6.394,6.002
1633835700000,26.582,6.011,17.718,16.651,9.134,7.902,7.31,,,8.138,7.31,8.747,7.636,,7.238,7.808,7.105,7.62,8.304,7.771,,8.06,7.709,8.077,,,18.734,7.053,7.384,8.121,,,6.983,,5.733,
1633835760000,,5.144,17.695,,,7.547,7.809,19.275,7.925,9.188,,,19.142,7.618,6.22,7.138,,,9.088,17.409,7.132,7.241,8.832,7.676,,7.542,7.082,8.729,8.004,8.144,8.017,9.363,9.088,6.508,,5.216
1633835820000,11.806,,,10.446,10.75,,7.558,16.825,7.265,,18.524,7.489,20.021,8.917,,,7.657,8.267,8.982,8.024,8.924,,7.651,7.741,,8.266,6.739,7.274,8.37,,7.997,7.173,,6.294,5.855,5.311
1633835880000,7.367,5.972,7.108,7.198,5.605,8.147,7.23,8.118,7.088,7.957,6.552,16.549,,8.799,18.497,6.62,6.988,7.281,,7.144,17.724,6.168,11.187,,,8.395,,7.471,6.896,8.145,6.159,8.011,10.735,5.797,6.484,5.665
1633835940000,8.551,5.412,16.902,18.051,7.336,8.327,,9.601,7.718,7.934,7.119,6.72,7.941,9.993,6.999,7.481,7.986,6.45,14.142,,,7.715,,7.938,,7.029,7.2,,,8.291,7.801,9.241,7.939,6.131,6.167,5.606
1633836000000,7.904,5.823,8.239,6.891,10.929,7.283,8.328,,,7.986,8.682,7.259,7.605,,7.885,7.529,7.982,7.795,9.391,6.704,7.547,9.151,18.706,17.652,,,8.551,8.29,7.57,7.984,,,17.708,5.6,6.309,
1633836060000,,5.432,8.484,,,7.774,9.303,8.346,8.028,7.705,,,7.259,9.335,7.759,7.805,,,8.572,6.525,7.472,7.928,10.358,6.721,,6.641,5.261,7.229,17.261,8.313,7.786,30.765,,,,5.524
1633836120000,8.233,6.134,,8.973,12.501,,7.877,9.333,7.747,,7.579,6.968,7.333,7.652,,,8.502,7.189,9.509,7.65,7.923,,8.304,6.642,,7.385,,7.698,5.853,,24.638,7.771,8.249,6.9,5.899,4.529
1633836180000,9.898,,7.627,7.272,6.358,7.826,7.251,7.483,7.117,6.982,6.706,5.946,,9.706,7.948,7.388,7.593,7.79,,8.105,6.953,7.819,6.865,,,7.157,6.409,8.368,7.103,8.745,6.866,7.345,7.817,6.434,5.006,5.516
1633836240000,19.296,6.01,8.999,8.268,6.919,6.662,,7.562,8.335,7.106,8.884,9.062,9.159,8.274,7.142,8.12,7.67,19.492,9.217,,,6.746,,7.713,,6.546,8.41,,,8.306,18.538,7.739,8.03,5.811,6.187,6.071
1633836300000,8.323,5.394,7.461,18.565,,6.479,7.421,,,6.886,6.89,,7.451,,6.609,8.556,7.826,7.495,8.713,7.542,8.161,8.095,7.835,17.277,,,7.057,7.909,6.766,7.987,,,6.165,5.344,6.106,5.496
1633836360000,,6.438,18.369,,7.733,,7.666,8.416,9.16,7.73,,7.735,9.591,7.916,8.021,7.201,,,8.342,8.782,7.623,8.273,20.883,8.811,,6.563,7.786,8.099,6.589,8.755,20.634,6.718,,,6.394,
1633836420000,6.558,5.889,,7.459,10.192,6.334,7.542,7.112,7.29,,6.707,7.865,,7.735,,,7.459,18.737,,8.164,8.46,,9.667,6.747,,8.168,,7.549,8.217,,7.423,6.98,7.936,5.197,,5.916
1633836480000,7.437,5.332,9.832,7.301,17.979,17.856,25.791,6.951,9.269,8.846,7.642,6.615,7.637,8.289,18.99,7.285,7.052,8.39,8.282,7.785,8.121,8.563,19.82,,,8.244,7.331,8.519,8.183,7.652,7.757,9.124,19.101,6.226,5.31,5.46
1633836540000,7.123,,7.216,21.281,17.516,18.976,,7.766,7.861,8.386,7.631,7.398,18.752,7.225,7.659,7.4,6.718,19.898,9.244,,,7.631,,7.191,,6.855,8.326,,,6.675,7.821,7.893,19.517,5.876,4.971,6.515
1633836600000,8.054,5.735,7.136,7.781,,10.613,8.321,,,7.988,6.789,,11.092,,7.398,6.764,,7.336,19.291,7.403,7.649,8.376,20.028,8.234,,,6.666,6.033,6.94,7.069,,,6.866,6.054,5.471,5.09
1633836660000,,5.092,7.429,,8.505,,8.113,8.808,6.822,7.794,,7.114,9.241,7.585,7.914,8.528,7.917,,9.01,6.621,7.192,8.937,7.462,7.896,,7.314,8.579,6.933,8.503,,7.998,7.252,,6.497,6.43,6.085
1633836720000,7.709,5.497,,8.077,8.637,9.321,7.071,8.159,8.805,,7.617,7.043,,8.079,,,7.931,17.663,,7.295,7.06,,7.886,,,7.455,,7.417,17.824,8.252,6.581,7.041,17.384,,6.752,
1633836780000,9.715,6.02,7.677,7.092,21.268,7.815,10.758,9.41,7.31,8.562,7.787,7.549,8.099,7.646,6.59,17.688,8.347,7.923,8.215,6.735,8.107,7.163,16.647,7.679,,8.229,6.832,7.59,8.944,8.345,7.862,7.346,7.035,6.752,,6.172
1633836840000,8.305,,8.802,7.465,6.87,20.342,,8.62,,9.332,8.105,,8.841,,6.34,,,,7.646,,,7.534,,7.642,,6.885,6.714,,,8.038,,,6.824,4.235,6.971,5.109
1633836900000,,5.75,7.484,7.616,,27.159,8.864,,,23.068,8.289,7.071,6.792,7.414,8.081,6.693,,6.463,20.676,8.049,8.289,9.163,15.18,8.344,,,7.278,7.877,7.552,8.401,,10.606,9.076,5.65,5.324,4.751
1633836960000,13.916,6.303,17.623,,25.585,,7.644,7.389,6.774,8.768,,8.652,8.097,,7.703,7.857,6.614,,8.795,7.38,17.071,7.44,8.663,7.238,,8.459,7.651,7.169,7.681,,7.306,8.617,,5.085,6.287,4.207
1633837020000,8.227,5.9,15.643,7.717,7.198,8.435,6.899,8.468,7.829,,7.99,17.328,,8.762,,,7.579,7.569,,6.67,8.272,,10.233,,,6.525,,7.436,6.877,7.683,6.719,8.571,5.99,5.581,5.672,
1633837080000,7.515,5.115,,5.826,11.325,8.874,,8.125,7.081,8.135,7.999,,8.094,8.291,7.717,18.82,8.69,18.947,8.228,8.406,8.132,10.617,8.07,18.306,,7.578,7.296,8.361,6.982,8.929,6.651,35.833,6.598,,,4.916
1633837140000,66.143,6.201,8.417,53.628,104.215,140.29,7.897,7.983,,8.242,6.162,7.773,8.237,8.178,7.967,7.411,7.03,7.302,7.693,,,6.806,,8.057,,6.833,7.451,,,7.511,7.694,,119.339,5.559,6.351,6.786
1633837200000,,,37.338,,,35.617,7.74,,11.462,7.13,7.684,8.151,7.919,8.428,7.948,7.265,,,18.868,8.493,7.614,7.962,8.051,7.511,,,7.945,7.809,9.073,8.47,,48.944,46.698,6.287,6.384,5.7
1633837260000,38.94,6.859,39.887,29.726,57.803,,8.333,8.715,7.104,,,18.545,7.839,,7.95,6.734,9.497,17.747,8.172,18.738,8.014,8.986,18.019,7.764,,9.353,17.889,7.941,6.317,,8.617,56.303,,6.018,6.519,5.97
1633837320000,65.255,5.453,,53.294,56.229,46.511,7.389,7.252,6.893,10.338,7.756,,,8.324,,,8.149,7.659,,6.51,8.518,,8.954,,,7.527,,7.312,7.839,8.826,18.522,55.515,55.732,6.684,5.759,5.255
1633837380000,65.294,6.452,81.059,67.964,33.411,70.635,,20.228,8.812,10.958,8.16,10.698,7.108,7.88,7.814,8.087,10.256,7.182,8.258,,7.522,8.465,8.556,19.049,,7.551,7.76,7.211,5.845,7.837,7.371,50.243,59.538,6.454,5.898,
1633837440000,82.737,6.161,94.486,24.605,,51.314,7.472,18.106,,8.87,6.126,6.77,8.593,8.011,19.727,8.164,8.949,7.412,9.635,8.036,,18.199,,7.059,,9.434,7.948,,,6.917,7.433,,66.692,,,6.597
1633837500000,,6.892,79.502,,35.38,64.769,6.916,,8.233,22.258,10.667,5.873,8.544,9.918,7.167,17.927,,,20.852,6.904,7.46,18.519,6.976,7.422,,,8.049,6.478,18.322,8.295,,43.472,,5.2,5.106,6.111
1633837560000,60.197,,62.217,53.655,64.857,,7.924,8.248,8.4,,,,6.243,,7.027,7.081,6.402,8.312,90.293,18.858,7.503,7.088,7.747,8.486,,7.475,19.25,6.666,7.317,,7.604,36.603,31.162,6.557,6.198,6.869
1633837620000,38.719,5.189,,56.84,48.976,75.967,9.243,89.107,7.691,8.769,9.811,7.485,,7.537,,,6.779,8.695,,8.196,18.639,,7.208,,,7.359,,6.973,7.313,7.878,6.931,39.467,52.31,5.579,5.661,5.29
1633837680000,74.886,5.105,51.437,76.09,57.431,47.59,,18.95,9.121,7.966,8.279,19.023,18.369,7.412,7.713,17.638,7.631,17.765,18.503,,5.91,6.441,18.401,6.959,,8.064,6.857,8.572,7.526,7.288,6.996,,76.402,5.924,6.727,4.755
1633837740000,,5.702,83.762,55.487,,70.474,6.087,13.397,,8.824,8.857,16.866,8.694,9.65,19.449,7.001,21.089,18.178,14.806,7.34,,7.269,,8.842,,,7.149,,,9.883,,67.483,69.042,,10.782,
1633837800000,66.616,8.57,111.219,,60.024,,11.63,,14.836,11.382,12.894,,12.063,13.991,19.627,9.665,,,24.829,9.442,11.716,12.224,29.152,18.955,,11.167,20.688,9.991,11.572,11.347,15.929,71.926,,4.862,,12.512
1633837860000,76.89,6.187,49.344,42.829,67.739,70.415,8.557,30.707,7.174,,,11.112,8.766,,,7.04,8.952,28.667,8.017,15.96,12.644,8.375,9.313,17.673,,19.721,,10.461,16.026,,7.482,61.466,60.241,8.498,11.161,6.022
