Time,controller_raw_network_health.mean {controllerid: 2828},controller_raw_network_health.mean {controllerid: 2830},controller_raw_network_health.mean {controllerid: 2831},controller_raw_network_health.mean {controllerid: 2832},controller_raw_network_health.mean {controllerid: 2833},controller_raw_network_health.mean {controllerid: 2834},controller_raw_network_health.mean {controllerid: 2835},controller_raw_network_health.mean {controllerid: 2836},controller_raw_network_health.mean {controllerid: 2837},controller_raw_network_health.mean {controllerid: 2838},controller_raw_network_health.mean {controllerid: 2839},controller_raw_network_health.mean {controllerid: 2840},controller_raw_network_health.mean {controllerid: 2841},controller_raw_network_health.mean {controllerid: 2842},controller_raw_network_health.mean {controllerid: 2843},controller_raw_network_health.mean {controllerid: 2844},controller_raw_network_health.mean {controllerid: 2845},controller_raw_network_health.mean {controllerid: 2846},controller_raw_network_health.mean {controllerid: 2847},controller_raw_network_health.mean {controllerid: 2848},controller_raw_network_health.mean {controllerid: 2849},controller_raw_network_health.mean {controllerid: 2850},controller_raw_network_health.mean {controllerid: 2851},controller_raw_network_health.mean {controllerid: 2852},controller_raw_network_health.mean {controllerid: 2853},controller_raw_network_health.mean {controllerid: 2854},controller_raw_network_health.mean {controllerid: 2855},controller_raw_network_health.mean {controllerid: 2856},controller_raw_network_health.mean {controllerid: 2857},controller_raw_network_health.mean {controllerid: 2858},controller_raw_network_health.mean {controllerid: 2859},controller_raw_network_health.mean {controllerid: 2860},controller_raw_network_health.mean {controllerid: 2861},controller_raw_network_health.mean {controllerid: 4416},controller_raw_network_health.mean {controllerid: 8083},controller_raw_network_health.mean {controllerid: 8084}
1633439880000,78,101,,75,84,86,,70,86,,90,79,,127,100,100,,,90,100,100,100,,98,,,100,100,,100,86,,89,101,101,101
1633439940000,78,101,69,78,81,90,100,,87,,,80,71,,100,100,94,100,90,100,,100,99,,,90,,,100,100,84,96,,101,101,101
1633440000000,79,101,68,76,,,100,70,86,,92,,70,127,100,100,95,100,,100,100,100,99,98,,90,100,100,100,100,84,96,88,,101,101
1633440060000,,,69,76,84,87,100,69,87,,88,77,70,127,100,100,98,100,94,100,100,,99,98,,90,100,100,100,100,84,97,91,101,101,101
1633440120000,76,101,68,,82,89,100,68,,,92,79,70,127,,,94,100,90,,100,100,99,98,,90,100,100,,,,96,87,101,101,
1633440180000,77,101,,76,79,91,,68,86,,88,82,,127,100,100,,,90,100,100,100,,98,,,100,100,100,100,85,,,101,,101
1633440240000,80,101,67,75,,,100,,87,,,81,70,,100,100,94,100,,100,,100,98,,,90,,,100,100,83,97,91,101,101,101
1633440300000,78,101,66,75,77,89,100,69,86,,90,,69,127,100,100,95,100,92,100,100,100,99,98,,91,100,100,100,100,86,97,90,,101,101
1633440360000,,,68,76,81,88,100,68,,,88,78,71,127,100,100,94,100,90,,100,,99,98,,91,100,100,100,100,85,97,88,101,101,101
1633440420000,79,101,67,,85,84,100,66,87,,92,79,69,127,,,97,100,90,100,100,100,100,98,,91,100,100,,,,95,88,101,101,
1633440480000,78,101,,76,78,86,,,87,,88,78,,127,100,100,,,90,100,100,100,,98,,,,100,100,100,85,,,101,,101
1633440540000,78,101,68,75,,,100,68,87,,,80,71,,100,100,96,100,,100,,100,99,,,90,100,,100,100,83,96,90,101,101,101
1633440600000,,101,67,78,79,87,100,69,86,,93,,72,127,100,100,95,100,90,100,100,100,100,98,,92,100,100,100,100,82,96,88,101,101,101
1633440660000,79,101,65,80,84,86,100,71,,,88,80,70,127,100,100,97,100,92,,100,,98,98,,90,100,100,100,100,82,96,88,,101,101
1633440720000,77,,69,,78,85,100,68,87,,91,79,70,127,,,96,100,93,100,100,100,,98,,90,100,100,,,,96,89,101,101,101
1633440780000,81,101,,76,,86,,,86,,88,81,,127,100,100,,,90,100,100,100,99,98,,,,100,100,100,83,,,101,101,
1633440840000,78,101,69,76,81,,100,72,87,,,,72,,100,100,95,100,,100,,100,99,,,90,100,,100,100,82,96,87,101,,101
1633440900000,,101,66,77,88,88,100,71,86,,90,78,68,127,100,100,96,100,90,100,100,100,99,98,,90,100,100,100,100,86,97,88,101,101,101
1633440960000,77,101,68,77,77,87,100,74,,,90,79,70,127,100,100,97,100,93,,100,,99,98,,90,100,100,100,100,82,97,88,101,101,101
1633441020000,76,101,67,,81,86,100,71,87,,89,84,70,127,,,95,100,90,100,100,100,,98,,92,100,100,,,,98,89,,101,101
1633441080000,78,,67,75,,86,,,86,,,78,,127,100,100,,,90,100,100,100,99,98,,,,100,100,100,83,,,101,101,101
1633441140000,81,101,,77,85,,100,71,86,,88,,70,127,100,100,96,100,,100,,100,99,,,90,100,,100,100,82,97,88,101,101,
1633441200000,,101,68,76,79,86,100,73,87,,90,79,72,,100,100,99,100,90,100,100,,99,98,,91,100,100,100,100,86,96,88,101,,101
1633441260000,78,101,67,82,79,88,100,68,,,92,78,69,127,100,100,95,100,89,,100,100,99,98,,91,100,100,100,,82,97,90,101,101,101
1633441320000,78,101,67,,79,85,100,69,86,,90,83,71,127,,,95,100,90,100,100,100,,98,,91,100,100,,100,,,87,,101,101
1633441380000,78,,67,76,,86,,,86,,,79,,127,100,100,,,,100,,100,99,98,,,,100,100,100,82,97,,101,101,101
1633441440000,81,101,,76,80,,100,77,86,,90,,69,127,100,100,96,100,90,100,100,100,99,,,90,100,,100,100,80,98,87,101,101,
1633441500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633441560000,77,101,65,,78,88,100,70,,,91,80,71,127,100,100,95,100,90,,100,100,99,98,,91,100,100,100,,82,97,88,101,101,101
1633441620000,76,101,69,76,,84,100,73,86,,88,82,71,127,,,100,,91,100,100,100,,98,,92,100,100,,100,,,91,101,101,101
1633441680000,81,101,68,76,78,87,,,86,,,81,,127,100,100,,100,,100,,100,99,98,,,,100,100,100,85,97,,,101,101
1633441740000,79,,,79,81,,100,77,86,,91,,70,127,100,100,98,100,90,100,100,100,98,,,91,100,,100,100,82,97,87,101,101,101
1633441800000,,101,68,77,78,85,100,72,86,,89,79,75,,100,100,96,100,90,100,100,,99,98,,90,100,100,100,100,87,97,88,101,101,
1633441860000,80,101,66,,83,87,100,72,,,92,79,71,127,100,100,96,100,90,,100,100,99,98,,90,100,100,100,,82,97,87,101,,101
1633441920000,77,101,69,76,,85,100,69,86,,89,79,72,127,,,,,93,100,100,100,,98,,91,100,100,,100,,,,101,101,101
1633441980000,83,101,66,77,77,84,,,86,,,80,,127,100,100,96,100,,100,,100,99,98,,,,,100,100,87,96,87,101,101,101
1633442040000,77,101,,81,83,,100,71,86,,91,,69,127,100,100,94,100,90,100,100,100,100,,,91,100,100,100,100,82,97,90,,101,101
1633442100000,,,71,76,78,85,100,69,86,,91,78,71,,100,100,99,100,90,100,100,,99,98,,90,100,100,100,100,84,97,87,101,101,101
1633442160000,88,101,67,,80,85,100,77,,,90,80,70,127,100,100,95,100,92,,100,100,99,98,,90,100,100,100,,83,97,87,101,101,
1633442220000,81,101,66,77,,91,100,71,87,,90,80,,127,,,,,95,100,100,100,,98,,90,100,100,,100,,,,101,,101
1633442280000,82,101,68,76,80,85,,,86,,,82,72,127,100,100,95,100,,100,,100,99,,,,,,100,100,83,96,89,101,101,101
1633442340000,,101,,77,85,,100,69,87,,90,,69,127,100,100,98,100,94,100,100,100,99,98,,92,100,100,100,100,82,97,91,101,101,101
1633442400000,81,,68,75,79,86,100,69,86,,90,78,73,,100,100,97,100,90,100,100,,99,98,,91,100,100,100,100,84,96,87,,101,101
1633442460000,88,101,68,,,85,100,72,,,90,80,72,127,100,,95,100,89,,100,100,99,98,,91,100,100,100,,86,,88,101,101,
1633442520000,78,101,66,76,79,85,100,72,87,,89,85,,127,,100,,,,100,100,100,,98,,,100,100,,100,,98,,101,,101
1633442580000,89,101,67,74,83,,,,86,,,80,71,127,100,100,99,100,90,100,,100,99,,,91,,,100,100,84,97,89,101,101,101
1633442640000,,101,,79,80,88,100,69,86,,90,,72,127,100,100,95,100,93,100,100,100,99,98,,91,100,100,100,100,82,97,89,101,101,101
1633442700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633442760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633442820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633442880000,86,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633442940000,,,,,,86,,,,,,,71,127,,,,100,,100,100,100,100,98,,,,100,,100,84,96,,,,
1633443000000,79,101,67,,,86,,,86,,,,70,127,100,100,95,100,90,100,100,,100,98,,90,100,100,100,100,81,97,89,,,101
1633443060000,84,101,67,,78,85,100,69,,,88,79,72,,,,94,100,90,,100,100,100,98,,91,100,100,100,,87,,87,,101,101
1633443120000,77,,69,77,79,87,100,,86,,90,81,,127,100,100,,,,100,100,100,,98,,,100,100,,100,,96,,101,101,101
1633443180000,80,101,66,78,85,,,69,86,,,78,70,127,100,100,97,100,89,100,,100,99,,,90,,,100,100,83,96,90,101,101,
1633443240000,,101,67,77,78,86,100,71,86,,91,,69,127,100,100,94,100,95,100,100,100,99,98,,91,100,100,100,100,83,97,88,101,,101
1633443300000,76,101,,83,,86,100,68,86,,88,80,71,127,100,100,96,100,90,100,100,,99,98,,90,100,100,100,100,83,96,90,101,101,101
1633443360000,82,101,68,,84,84,100,68,,,91,82,69,,,,94,100,93,,100,100,99,98,,91,100,100,100,,86,,88,101,101,101
1633443420000,76,,67,75,80,86,100,,86,,89,81,,127,100,100,,,,100,100,100,,98,,,100,100,,100,,97,,,101,101
1633443480000,79,101,67,78,79,,,68,86,,,78,72,127,100,100,97,100,90,100,,100,100,,,90,,,100,100,81,96,91,101,101,
1633443540000,,101,69,76,,88,100,70,86,,89,,70,127,100,100,94,100,91,100,100,100,99,98,,91,100,100,100,100,83,97,88,101,,101
1633443600000,78,101,,,80,88,100,67,,,88,77,71,127,100,100,95,100,90,100,100,,99,98,,90,100,100,100,100,81,96,89,101,101,101
1633443660000,80,101,67,76,81,84,100,68,86,,89,83,71,,,,96,100,90,,100,100,99,98,,90,100,100,100,,,,,101,101,101
1633443720000,76,101,68,74,78,88,100,,86,,89,78,,127,100,100,,,,100,100,100,,98,,,100,100,,100,85,96,90,,101,101
1633443780000,78,,67,78,80,,,68,86,,,81,74,127,100,100,97,100,90,100,,100,99,,,90,,,100,100,83,96,91,101,101,101
1633443840000,,101,66,76,,91,100,69,86,,90,,71,127,100,100,94,100,90,100,100,100,99,98,,91,100,100,100,100,84,97,87,101,101,
1633443900000,79,101,,,79,85,100,67,,,90,78,72,127,100,100,95,100,93,,100,,99,98,,90,100,100,100,100,84,95,89,101,,101
1633443960000,80,101,68,76,82,91,100,68,86,,91,83,70,127,,,96,,,100,100,100,99,98,,91,100,100,100,,,,,101,101,101
1633444020000,77,101,68,77,84,86,100,,86,,89,79,,,100,100,,100,92,100,100,100,,98,,,100,100,,100,83,98,87,101,101,101
1633444080000,79,101,69,78,,,,71,86,,,80,72,127,100,100,96,100,90,100,,100,99,,,90,,,100,100,85,98,92,,101,101
1633444140000,,,66,76,83,89,100,68,86,,91,,68,127,100,100,95,100,91,100,100,100,99,98,,91,100,100,100,100,86,97,88,101,101,101
1633444200000,78,101,,,81,88,100,69,,,89,78,72,127,100,100,95,100,90,,100,,99,98,,91,100,100,100,100,84,,91,101,101,
1633444260000,81,101,66,76,80,88,100,67,87,,89,84,70,127,,,95,,,100,100,100,99,98,,90,100,100,100,,,97,,101,,101
1633444320000,77,101,66,78,89,,100,,86,,89,79,,,100,100,,100,90,100,100,100,,98,,,100,100,,100,82,96,88,101,101,101
1633444380000,,101,68,75,,86,,73,86,,,82,73,127,100,100,96,100,91,100,,100,99,,,91,,,100,100,83,98,87,101,101,101
1633444440000,77,,68,78,77,88,100,68,86,,89,,70,127,100,100,94,100,90,100,100,100,100,98,,92,100,100,100,100,85,96,87,,101,101
1633444500000,77,101,,,82,87,100,70,,,90,78,73,127,100,100,95,100,90,,100,,99,98,,90,100,100,100,100,83,,89,101,101,
1633444560000,76,101,68,76,79,86,100,71,86,,90,83,71,127,,,99,,,100,100,100,99,98,,92,100,100,100,,,96,,101,101,101
1633444620000,80,101,66,76,82,,,,86,,90,77,,,100,100,,100,93,100,100,100,,98,,,100,100,,100,88,97,88,101,,101
1633444680000,,101,68,75,,88,100,73,86,,,78,72,127,100,100,97,100,90,100,,100,100,,,90,,,100,100,84,97,87,101,101,101
1633444740000,77,101,66,77,78,87,100,70,86,,89,,70,127,100,100,96,100,90,100,100,100,99,98,,91,100,100,100,100,82,96,89,,101,101
1633444800000,78,,,,82,85,100,72,,,91,77,72,127,100,100,96,100,90,,100,,99,98,,90,100,100,100,100,82,,88,101,101,101
1633444860000,77,101,69,77,79,87,100,,86,,90,82,71,127,,,,,,100,100,100,99,98,,92,100,100,100,,,96,,101,101,
1633444920000,78,101,67,76,,,,69,86,,90,80,,,100,100,94,100,90,100,100,100,,98,,,100,100,,100,87,97,89,101,,101
1633444980000,,101,69,77,80,88,100,71,86,,,77,72,127,100,100,96,100,90,100,,100,99,,,90,,,100,100,84,96,87,101,101,101
1633445040000,82,101,66,75,80,86,100,75,86,,89,,71,127,100,100,95,100,90,100,100,100,99,98,,91,100,100,100,100,84,96,87,101,101,101
1633445100000,78,101,,,85,89,100,68,,,89,80,70,127,100,100,98,100,,,100,,99,98,,90,100,100,100,100,84,,,,101,101
1633445160000,77,,71,77,81,88,100,,86,,90,80,70,127,,,,,90,100,100,100,99,98,,90,100,100,100,,,98,87,101,101,101
1633445220000,78,101,66,76,,,,74,86,,90,81,,,100,100,94,100,90,100,100,100,,98,,,100,100,,100,84,97,88,101,101,
1633445280000,,101,71,74,79,85,100,71,86,,,77,74,127,100,100,96,100,93,100,,100,99,,,91,,,100,100,85,97,90,101,,101
1633445340000,76,101,65,75,81,87,100,70,86,,89,,70,127,100,100,95,100,92,100,100,100,99,98,,90,100,100,100,100,87,96,88,101,101,101
1633445400000,77,101,,,79,86,100,69,,,89,80,71,127,100,100,95,100,,,100,,99,98,,90,100,100,100,100,86,,,101,101,101
1633445460000,79,,69,76,84,87,100,,87,,90,78,72,127,,,,,89,100,100,100,99,98,,90,100,100,100,,,96,89,,101,101
1633445520000,77,101,66,75,,,,72,86,,89,80,,127,100,100,96,100,91,100,100,100,,98,,,100,100,,100,87,98,91,101,101,101
1633445580000,,101,69,76,82,85,100,76,86,,,78,71,,100,100,95,100,93,100,,100,100,,,92,,,100,100,85,96,88,101,101,
1633445640000,76,101,66,,78,92,100,71,86,,88,,71,127,100,100,95,100,90,100,100,100,99,98,,92,100,100,100,100,86,,87,101,,101
1633445700000,77,101,,75,79,88,100,76,,,89,78,70,127,100,100,96,100,,,100,,99,98,,90,100,100,100,100,86,96,,101,101,101
1633445760000,79,101,69,77,79,88,100,,86,,90,79,70,127,,,,,92,100,100,100,99,98,,92,100,100,100,,,97,88,101,101,101
1633445820000,78,,66,76,,,,73,86,,89,80,,127,100,100,96,100,90,100,100,100,,98,,,100,100,,100,85,96,89,,101,101
1633445880000,,101,66,76,86,87,100,71,86,,,,71,,100,100,95,100,90,100,,100,100,,,92,,,100,100,86,96,88,101,101,
1633445940000,78,101,66,,87,86,100,72,,,90,78,71,127,100,100,98,100,90,100,100,,99,98,,91,100,100,100,100,87,,87,101,,101
1633446000000,78,101,,76,79,87,100,72,86,,89,78,72,127,100,100,96,100,,,100,100,99,98,,90,100,100,100,100,,97,,101,101,101
1633446060000,77,101,65,79,,86,100,,86,,89,78,70,127,,,,,90,100,100,100,99,98,,90,100,100,100,,85,98,88,101,101,101
1633446120000,76,101,67,78,81,,,69,86,,89,85,,127,100,100,95,100,93,100,100,100,,98,,,,100,,100,85,97,90,,101,101
1633446180000,,,66,77,78,87,100,69,87,,,,69,,100,100,95,100,94,100,,100,99,,,91,100,,100,100,84,97,87,101,101,101
1633446240000,78,101,67,,82,88,100,69,,,89,79,70,127,100,100,95,100,,100,100,,99,98,,91,100,100,100,100,86,,88,101,101,
1633446300000,,,,,81,,,,,,,,,,,,97,,91,,,100,,,,,,,,,,,,,,
1633446360000,77,,,78,,,100,,,,,,70,,,,,,,,100,,99,98,,,100,100,,,,,,,,
1633446420000,,101,67,77,80,88,,,,,,,,127,,,96,100,,100,100,100,,98,,,,,,100,86,97,,,,101
1633446480000,86,,68,74,82,88,100,68,86,,,,72,127,100,100,97,100,90,100,,100,99,,,90,100,100,100,100,86,,90,,101,101
1633446540000,77,101,66,,81,87,100,71,,,91,80,71,,100,100,96,100,,100,100,,99,98,,90,100,100,100,100,86,97,89,101,101,101
1633446600000,87,101,65,75,,89,100,69,86,,88,86,70,127,,100,96,,89,,100,100,99,98,,90,100,100,100,100,,98,,101,101,
1633446660000,81,101,,77,79,,100,,86,,90,79,,127,100,,,100,89,100,100,100,100,98,,91,100,100,100,,86,97,88,101,,101
1633446720000,,101,67,75,81,86,,71,86,,,86,74,127,100,100,95,100,90,100,100,100,,98,,,,,,100,83,97,89,101,101,101
1633446780000,80,101,66,76,85,87,100,70,86,,88,,71,127,100,100,96,100,90,100,,100,100,,,91,100,100,100,100,86,,89,101,101,101
1633446840000,77,,68,,79,88,100,69,,,90,78,73,,100,100,95,100,,,100,,99,98,,91,100,100,100,100,85,96,,,101,101
1633446900000,88,101,66,74,,85,100,69,86,,89,85,70,127,,100,96,,90,100,100,100,99,98,,90,100,100,100,100,,96,89,101,101,
1633446960000,77,101,,77,81,,100,,86,,88,78,,127,100,,,100,90,100,100,100,100,98,,91,100,100,100,,85,97,88,101,,101
1633447020000,,101,66,77,79,89,,67,86,,,82,76,127,100,100,95,100,90,100,100,100,,98,,,,,,100,86,98,89,101,101,101
1633447080000,79,101,68,75,79,91,100,69,86,,90,,70,127,100,100,95,100,92,100,,100,100,,,90,100,100,100,100,83,,88,101,101,101
1633447140000,75,101,70,,79,88,100,70,,,89,78,72,,100,100,95,100,,100,100,,100,98,,91,100,100,100,100,85,96,,,101,101
1633447200000,80,,66,79,,91,100,70,86,,89,82,70,127,,100,97,,90,,100,100,100,98,,90,100,100,100,100,,97,92,101,101,101
1633447260000,79,101,,76,83,,100,,86,,88,80,,127,100,,,100,90,100,100,100,99,98,,91,100,100,100,,85,96,88,101,101,
1633447320000,,101,67,79,79,86,,71,86,,,80,73,127,100,100,99,100,90,100,100,100,,98,,,,,,100,88,97,89,101,,101
1633447380000,84,101,68,75,88,88,100,68,86,,89,,73,127,100,100,94,100,,100,,100,99,,,90,100,100,100,100,84,,88,101,101,101
1633447440000,77,101,67,,,86,100,71,,,89,77,71,,100,100,95,100,90,,100,,100,98,,92,100,100,100,100,86,97,,101,101,101
1633447500000,77,,66,77,80,87,100,,86,,88,84,71,127,,100,96,,90,100,100,100,100,98,,90,100,100,100,,,96,86,,101,101
1633447560000,81,101,,76,83,,,68,86,,88,78,,127,100,,,100,90,100,100,100,99,98,,91,100,100,,100,83,97,90,101,101,101
1633447620000,,101,68,78,80,87,100,68,86,,,78,72,127,100,100,95,100,90,100,100,100,,98,,,,,100,100,85,,88,101,101,
1633447680000,80,101,67,75,79,86,100,70,86,,90,,71,127,100,100,94,100,,100,,100,99,,,90,100,100,100,100,84,96,87,101,,101
1633447740000,78,101,67,,,86,100,68,,,89,79,71,,100,100,95,100,93,,100,,100,98,,91,100,100,100,100,83,96,,101,101,101
1633447800000,79,101,67,77,80,,100,,86,,89,84,70,127,,100,,,90,100,100,100,99,98,,91,100,100,100,,,97,86,101,101,101
1633447860000,77,,,75,79,88,,70,86,,91,85,,127,100,,95,100,90,100,100,100,99,98,,92,100,100,,100,87,96,90,,101,101
1633447920000,,101,68,77,78,87,100,73,86,,,79,71,127,100,100,96,100,90,100,100,100,,98,,,,,100,100,83,,89,101,101,
1633447980000,76,101,67,,,91,100,71,86,,89,,70,127,100,100,96,100,,100,,100,100,,,90,100,100,100,100,86,96,,101,,101
1633448040000,77,101,65,74,79,86,100,68,,,90,80,71,127,100,100,96,100,90,,100,,100,98,,91,100,100,100,100,84,97,86,101,101,101
1633448100000,79,101,68,82,81,,100,,86,,90,80,69,,,,,,93,100,100,100,100,98,,91,100,100,100,,,97,89,101,101,101
1633448160000,,101,,78,80,88,,70,86,,92,80,,127,100,100,96,100,89,100,100,100,99,98,,90,100,100,,100,88,96,88,101,101,101
1633448220000,76,,69,77,79,88,100,68,86,,,78,71,127,100,100,96,100,93,100,,100,,,,,,,100,100,83,,89,,101,101
1633448280000,79,101,66,,,86,100,70,86,,89,,70,127,100,100,95,100,,100,100,100,100,98,,90,100,100,100,100,84,98,,101,101,
1633448340000,78,101,69,74,79,89,100,70,,,91,81,71,127,100,100,96,100,90,,100,,100,98,,92,100,100,100,100,,96,87,101,,101
1633448400000,78,101,67,76,81,,100,,86,,90,77,69,,,,,,90,100,100,100,100,98,,90,100,100,100,,84,97,89,101,101,101
1633448460000,,101,,75,83,88,,69,86,,92,81,,127,100,100,95,100,90,100,100,100,100,98,,91,100,100,,100,83,97,88,101,101,101
1633448520000,78,,71,78,79,88,100,67,86,,,,73,127,100,100,95,100,,100,,100,,,,,,,100,100,81,,87,,101,101
1633448580000,76,101,67,,,86,100,70,86,,89,77,70,127,100,100,95,100,90,100,100,100,100,98,,91,100,100,100,100,84,96,,101,101,101
1633448640000,76,101,72,75,79,90,100,68,,,93,84,73,127,100,100,97,100,90,,100,,100,98,,91,100,100,100,100,,96,86,101,101,
1633448700000,78,101,65,77,84,,100,,86,,88,78,69,,,,,,90,100,100,100,99,98,,90,100,100,100,,87,97,88,101,,101
1633448760000,,101,70,74,79,87,,68,86,,91,79,,127,100,100,94,100,90,100,100,100,100,98,,92,,100,,100,82,96,88,101,101,101
1633448820000,78,101,,77,,87,100,67,86,,,,73,127,100,100,95,100,,100,,100,,,,,100,,100,100,87,,88,101,101,101
1633448880000,76,,67,,84,86,100,68,86,,89,79,70,127,100,100,95,100,90,100,100,100,100,98,,90,100,100,100,100,83,96,,,101,101
1633448940000,81,101,71,74,79,87,100,67,,,90,78,73,127,100,100,96,100,90,,100,,100,98,,91,100,100,100,100,,97,88,101,101,
1633449000000,77,101,67,78,85,,100,,86,,89,80,71,,,,,,90,100,100,100,100,98,,91,100,100,100,,86,97,89,101,101,101
1633449060000,,101,70,74,78,87,,73,86,,92,78,,127,100,100,96,100,90,100,100,100,100,98,,91,,100,,100,82,,89,101,,101
1633449120000,77,101,,76,,84,100,67,86,,,,73,127,100,100,95,100,,100,,100,,,,,100,,100,100,82,98,87,101,101,101
1633449180000,76,101,67,,81,87,100,70,86,,89,81,69,127,100,100,95,100,90,100,100,100,100,98,,90,100,100,100,100,85,97,,101,101,101
1633449240000,79,,66,75,79,86,100,67,,,89,77,71,127,,100,96,100,90,,100,,100,98,,92,100,100,100,100,,97,90,,101,101
1633449300000,77,101,66,77,80,,100,,86,,89,85,70,,100,,,,90,100,100,100,99,98,,91,100,100,100,,83,97,90,101,101,
1633449360000,,101,67,74,82,88,,69,86,,,79,,127,100,100,95,100,90,100,100,100,99,98,,,,100,,100,84,,87,101,,101
1633449420000,77,101,,79,,87,100,70,86,,91,,71,127,100,100,96,100,,100,,100,,,,92,100,,100,100,82,96,87,101,101,101
1633449480000,77,101,65,,78,86,100,68,86,,88,85,70,127,100,100,96,100,90,100,100,100,100,98,,91,100,100,100,100,86,97,,101,101,101
1633449540000,77,,68,75,83,87,100,67,,,90,80,71,127,,100,100,100,90,,100,,100,98,,92,100,100,100,100,,97,88,,101,101
1633449600000,77,101,65,76,80,,100,,86,,90,80,72,127,100,,,,90,100,100,100,100,98,,91,100,100,100,,85,96,89,101,101,101
1633449660000,,101,67,75,,86,,67,86,,,79,,,100,100,97,100,90,100,100,100,100,98,,,,100,,100,85,,88,101,101,
1633449720000,80,101,,76,80,87,100,74,86,,90,,70,127,100,100,96,100,,100,,100,,,,92,100,,100,100,86,97,,101,,101
1633449780000,79,101,66,,81,84,100,75,86,,90,84,70,127,100,100,95,100,90,100,100,100,100,98,,91,100,100,100,100,85,95,89,101,101,101
1633449840000,84,101,67,76,85,88,100,74,,,89,81,71,127,,100,97,100,89,,100,,99,98,,92,100,100,100,100,,98,88,101,101,101
1633449900000,,,66,78,84,,100,,86,,91,79,70,127,100,,,,89,100,100,100,100,98,,91,100,100,100,,85,97,89,,101,101
1633449960000,80,101,67,74,,85,,68,86,,,80,,,100,100,94,100,,100,100,100,99,98,,,,100,,100,87,,89,101,101,
1633450020000,84,101,,77,81,87,100,74,86,,89,,72,127,100,100,97,100,90,100,,100,,,,93,100,,100,100,86,96,,101,101,101
1633450080000,79,101,66,,82,85,100,70,86,,90,83,72,127,100,100,94,100,90,100,100,100,99,98,,91,100,100,100,100,85,96,88,101,,101
1633450140000,79,101,67,74,85,,100,74,,,89,79,72,127,,100,,,90,,100,,100,98,,92,100,100,100,,,96,88,101,101,101
1633450200000,,101,67,75,78,86,100,,86,,90,77,71,127,100,,96,100,91,100,100,100,100,98,,91,100,100,100,100,84,,88,101,101,101
1633450260000,77,,66,77,,86,,68,86,,,78,,,100,100,97,100,,100,100,100,,98,,,,100,,100,85,97,87,,101,101
1633450320000,80,101,,75,83,87,100,71,86,,90,,72,127,100,100,96,100,92,100,,100,99,,,93,100,,100,100,86,96,,101,101,
1633450380000,80,101,67,,79,91,100,72,,,91,80,69,127,100,100,96,100,90,100,100,100,100,98,,91,100,100,100,100,83,97,86,101,,101
1633450440000,79,101,67,75,79,,100,,86,,91,78,71,127,,100,,,90,,100,,99,98,,92,100,100,100,,,97,88,101,101,101
1633450500000,,101,65,75,,90,100,76,86,,91,78,,127,100,,98,100,,100,100,100,100,98,,90,100,100,100,100,86,,87,101,101,101
1633450560000,77,101,68,76,81,86,,69,86,,,80,70,,100,100,94,100,92,100,100,100,,98,,,,,,100,84,97,87,101,101,101
1633450620000,78,,,76,85,89,100,73,86,,89,,69,127,100,100,96,100,90,100,,100,99,,,93,100,100,100,100,84,96,,,101,101
1633450680000,79,101,66,,80,,100,69,,,91,80,69,127,100,100,95,100,90,100,100,100,100,98,,90,100,100,100,100,,98,88,101,101,
1633450740000,77,101,65,74,78,85,100,,86,,89,80,71,127,,100,,,,,100,,100,98,,93,100,100,100,,82,97,87,101,,101
1633450800000,,101,67,75,,87,100,75,86,,92,79,,127,100,,96,100,90,100,100,100,100,98,,91,100,100,100,100,82,,88,101,101,101
1633450860000,82,101,69,75,79,85,,70,86,,,76,71,,100,100,97,100,90,100,100,100,,98,,,,,,100,85,97,,101,101,101
1633450920000,77,,67,,83,90,100,75,86,,89,,70,127,100,100,95,100,90,100,,100,99,,,91,100,100,100,100,84,96,87,,101,101
1633450980000,76,101,,76,81,,100,71,,,90,79,71,127,,100,94,100,90,,100,100,100,98,,91,100,100,100,100,,96,88,101,101,101
1633451040000,76,101,68,76,,85,100,,86,,91,78,69,127,100,100,,,,100,100,,100,98,,93,100,100,100,,85,96,87,101,101,
1633451100000,,101,66,75,77,89,100,70,86,,90,78,,127,100,,96,100,90,100,100,100,100,98,,91,,100,100,100,83,,88,101,,101
1633451160000,78,101,65,76,81,87,,73,86,,,81,71,,100,100,96,100,90,100,100,100,,98,,,100,,,100,83,98,,101,101,101
1633451220000,78,101,68,,80,86,100,72,86,,92,,72,127,100,100,96,100,89,100,,100,100,,,92,100,100,100,100,83,96,87,101,101,101
1633451280000,82,,,80,87,,100,67,,,90,79,69,127,,100,96,100,89,,100,,100,98,,92,100,100,100,100,,98,85,,101,101
1633451340000,,101,68,75,,90,100,,86,,90,81,73,127,100,100,,,,100,100,100,99,98,,93,100,100,100,,81,98,86,101,101,
1633451400000,79,101,66,78,80,86,100,70,86,,90,78,,127,100,,97,100,89,100,100,100,100,98,,91,,100,100,100,83,,87,101,,101
