Time,controller_data_quantity.mean {controllerid: 2828},controller_data_quantity.mean {controllerid: 2830},controller_data_quantity.mean {controllerid: 2831},controller_data_quantity.mean {controllerid: 2832},controller_data_quantity.mean {controllerid: 2833},controller_data_quantity.mean {controllerid: 2834},controller_data_quantity.mean {controllerid: 2835},controller_data_quantity.mean {controllerid: 2836},controller_data_quantity.mean {controllerid: 2837},controller_data_quantity.mean {controllerid: 2838},controller_data_quantity.mean {controllerid: 2839},controller_data_quantity.mean {controllerid: 2840},controller_data_quantity.mean {controllerid: 2841},controller_data_quantity.mean {controllerid: 2842},controller_data_quantity.mean {controllerid: 2843},controller_data_quantity.mean {controllerid: 2844},controller_data_quantity.mean {controllerid: 2845},controller_data_quantity.mean {controllerid: 2846},controller_data_quantity.mean {controllerid: 2847},controller_data_quantity.mean {controllerid: 2848},controller_data_quantity.mean {controllerid: 2849},controller_data_quantity.mean {controllerid: 2850},controller_data_quantity.mean {controllerid: 2851},controller_data_quantity.mean {controllerid: 2852},controller_data_quantity.mean {controllerid: 2853},controller_data_quantity.mean {controllerid: 2854},controller_data_quantity.mean {controllerid: 2855},controller_data_quantity.mean {controllerid: 2856},controller_data_quantity.mean {controllerid: 2857},controller_data_quantity.mean {controllerid: 2858},controller_data_quantity.mean {controllerid: 2859},controller_data_quantity.mean {controllerid: 2860},controller_data_quantity.mean {controllerid: 2861},controller_data_quantity.mean {controllerid: 2863},controller_data_quantity.mean {controllerid: 2875},controller_data_quantity.mean {controllerid: 4415},controller_data_quantity.mean {controllerid: 4416},controller_data_quantity.mean {controllerid: 8083},controller_data_quantity.mean {controllerid: 8084},controller_data_quantity.mean {controllerid: 8217}
1633294380000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294440000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294500000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294560000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294620000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294680000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294740000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294800000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294860000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294920000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633294980000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295040000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295100000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295160000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295220000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295280000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295340000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295400000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295460000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295520000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295580000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295640000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295700000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295760000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295820000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295880000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633295940000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296000000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296060000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296120000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296180000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296240000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296300000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296360000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296420000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296480000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296540000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296600000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296660000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296720000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296780000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296840000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296900000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633296960000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297020000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297080000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297140000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297200000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297260000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297320000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297380000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297440000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297500000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297560000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297620000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297680000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297740000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297800000,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633297860000,0,100,100,100,100,0,0,100,0,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633297920000,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100
1633297980000,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633298040000,0,100,0,0,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,0,100,100,100,100,0,100
1633298100000,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633298160000,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633298220000,0,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100
1633298280000,100,0,0,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100
1633298340000,0,0,100,100,0,100,100,100,0,100,100,0,100,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633298400000,0,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633298460000,100,100,100,0,100,100,100,0,100,100,0,0,100,0,100,100,0,100,100,100,0,100,0,100,100,100,0,100,100,0,100,100,100,0,100,100,100,100,100,100
1633298520000,100,0,100,100,0,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,0,0,100,100,100,100,100,100
1633298580000,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100
1633298640000,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,100,100,100,100
1633298700000,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,100,100,0,0,100
1633298760000,0,100,100,100,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,100,0,100,100,100,0,0,100
1633298820000,100,100,100,100,0,100,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100
1633298880000,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100
1633298940000,100,0,100,100,100,100,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633299000000,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,100,100,100,0,100,100
1633299060000,0,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633299120000,100,0,100,100,0,0,0,0,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,100,0,100,100,100,100,100,100
1633299180000,0,0,0,100,0,100,100,0,100,0,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633299240000,0,100,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633299300000,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633299360000,100,0,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,100,100,100,0,100,100
1633299420000,100,0,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633299480000,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633299540000,0,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633299600000,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,100,100
1633299660000,0,100,100,100,100,100,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,100,100,100,100,100,100
1633299720000,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100
1633299780000,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,0,100,100,100,100,100,100
1633299840000,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,100,100,0,100,100
1633299900000,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633299960000,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,0,100,100
1633300020000,100,0,100,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300080000,0,100,100,0,0,0,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300140000,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100
1633300200000,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,100,100,100,0,100,100,100,0,100,100
1633300260000,0,0,100,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,100,0,100,100,100,0,0,0,0,100,100,100,0,100,100
1633300320000,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100
1633300380000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300440000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300500000,0,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,100,100,100,0,100
1633300560000,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,100,100,0,0,0,0,0,100,100,100,100,0,100
1633300620000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300680000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300740000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300800000,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300860000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100
1633300920000,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,100,100
1633300980000,0,100,0,0,0,100,100,100,100,100,0,100,100,0,0,100,100,0,100,100,100,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,100
1633301040000,100,0,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,100,0,100,0,100,100,100,0,100,0,0,100,100,0,100,0,0,100,100,100,100,100,100
